Ref,Status,Location,Description,Created,Target,Type,To Organisation,To Package,Status Changed,Association,OverDue,Images,Comments,Documents
T74290.427,Verified Complete (w/Photo),Historical Level 4 AE104>411 - Vestibule,"Install exit sign ",2022-10-05,2022-10-12,Quality Control,Wilkinson Electric Inc,Electrical,2023-01-05,,False,True,True,False
T74290.426,Opened,Historical Level 5 AE105>Level 5 SE Stair Tower,Remove overspray on all brackets,2022-10-05,2022-10-12,Quality Control,"Accent Painting and Special Coatings, LLC",Paint,2022-10-05,,True,True,False,False
T74290.425,Opened,Historical Level 5 AE105>518 - Study,Touch up ceiling,2022-10-05,2022-10-12,Quality Control,"Accent Painting and Special Coatings, LLC",Paint,2022-10-05,,True,True,False,False
T74290.424,Verified Complete (w/Photo),Historical Level 5 AE105>518 - Study,Install exit sign,2022-10-05,2022-10-12,Quality Control,Wilkinson Electric Inc,Electrical,2022-11-02,,False,True,False,False
T74290.423,Opened,Historical Level 5 AE105>519 - Waiting,Touch up around exit sign,2022-10-05,2022-10-12,Quality Control,"Accent Painting and Special Coatings, LLC",Paint,2022-10-05,,True,True,False,False
T74290.422,Opened,Historical Level 5 AE105>519 - Waiting,Complete carpet install at all thresholds,2022-10-05,2022-10-12,Quality Control,"Westland Construction, Inc.",Westland -- Historic,2022-10-05,,True,True,False,False
T74290.421,Verified Complete (w/Photo),Historical Level 5 AE105>520 - Hallway,Repaint casing and base,2022-10-05,2022-10-12,Quality Control,"Accent Painting and Special Coatings, LLC",Paint,2023-01-13,,False,True,False,False
T74290.420,Verified Complete (w/Photo),Historical Level 5 AE105>520 - Hallway,Complete portal  and casing,2022-10-05,2022-10-12,Quality Control,Fetzers' Inc.,"Finish Carpentry ",2022-12-29,,False,True,False,False
T74290.419,Opened,Historical Level 5 AE105>520 - Hallway,Touch up north wall and access panel,2022-10-05,2022-10-12,Quality Control,"Accent Painting and Special Coatings, LLC",Paint,2022-10-05,,True,True,False,False
T74290.418,Verified Complete (w/Photo),Historical Level 5 AE105>520 - Hallway,Touch up portal,2022-10-05,2022-10-12,Quality Control,"Accent Painting and Special Coatings, LLC",Paint,2023-01-13,,False,True,False,False
T74290.417,Verified Complete (w/Photo),Historical Level 5 AE105>520 - Hallway,Touch up casing,2022-10-05,2022-10-12,Quality Control,"Accent Painting and Special Coatings, LLC",Paint,2023-01-13,,False,True,False,False
T74290.416,Opened,Historical Level 5 AE105>520 - Hallway,Touch up north wall and access panel,2022-10-05,2022-10-12,Quality Control,"Accent Painting and Special Coatings, LLC",Paint,2022-10-05,,True,True,False,False
T74290.415,Verified Complete (w/Photo),Historical Level 5 AE105>520 - Hallway,Touch up casing,2022-10-05,2022-10-12,Quality Control,"Accent Painting and Special Coatings, LLC",Paint,2023-01-13,,False,True,False,False
T74290.414,Opened,Historical Level 5 AE105>520 - Hallway,Touch up around hvac register in ceiling,2022-10-05,2022-10-12,Quality Control,"Accent Painting and Special Coatings, LLC",Paint,2022-10-05,,True,True,False,False
T74290.413,Verified Complete (w/Photo),Historical Level 5 AE105>520 - Hallway,"Touch up / caulk inside corner of crown mould ",2022-10-05,2022-10-12,Quality Control,"Accent Painting and Special Coatings, LLC",Paint,2023-01-13,,False,True,False,False
T74290.412,Verified Complete (w/Photo),Historical Level 5 AE105>520 - Hallway,Touch up baseboard,2022-10-05,2022-10-12,Quality Control,"Accent Painting and Special Coatings, LLC",Paint,2023-01-13,,False,True,False,False
T74290.411,Verified Complete (w/Photo),Historical Level 5 AE105>520 - Hallway,Touch up baseboard,2022-10-05,2022-10-12,Quality Control,"Accent Painting and Special Coatings, LLC",Paint,2023-01-13,,False,True,False,False
T74290.410,Verified Complete (w/Photo),Historical Level 5 AE105>520 - Hallway,Touch up casing,2022-10-05,2022-10-12,Quality Control,"Accent Painting and Special Coatings, LLC",Paint,2023-01-13,,False,True,False,False
T74290.409,Opened,Historical Level 5 AE105>520 - Hallway,Touch up wall and access door,2022-10-05,2022-10-12,Quality Control,"Accent Painting and Special Coatings, LLC",Paint,2022-10-05,,True,True,False,False
T74290.408,Verified Complete (w/Photo),Historical Level 5 AE105,Caulk and paint baseboard,2022-10-05,2022-10-12,Quality Control,"Accent Painting and Special Coatings, LLC",Paint,2023-01-13,,False,True,False,False
T74290.407,Verified Complete (w/Photo),Historical Level 0.5 AE100B>067 - Font,Fill and touch up nail holes,2022-10-05,2022-10-28,Quality Control,New Holland Church Furniture,Audience Seating -- New Holland,2022-11-18,,False,True,False,False
T74290.406,Verified Complete (w/Photo),Historical Level 0.5 AE100B>067 - Font,Repair and touch up scratches on center leg,2022-10-05,2022-10-28,Quality Control,New Holland Church Furniture,Audience Seating -- New Holland,2022-11-18,,False,True,False,False
T74290.405,Verified Complete (w/Photo),Historical Level 0.5 AE100B>067 - Font,Touch up scratches on top rail,2022-10-05,2022-10-28,Quality Control,New Holland Church Furniture,Audience Seating -- New Holland,2022-11-18,,False,True,False,False
T74290.404,Verified Complete (w/Photo),Historical Level 0.5 AE100B>067 - Font,Fill and touch up nail holes on back right side,2022-10-05,2022-10-28,Quality Control,New Holland Church Furniture,Audience Seating -- New Holland,2022-11-17,,False,True,False,False
T74290.403,Verified Complete (w/Photo),Historical Level 0.5 AE100B>067 - Font,Replace cap on right base,2022-10-05,2022-10-28,Quality Control,New Holland Church Furniture,Audience Seating -- New Holland,2022-11-17,,False,True,False,False
T74290.402,Verified Complete (w/Photo),Historical Level 0.5 AE100B>067 - Font,Replace caps for all 3 supports,2022-10-05,2022-10-28,Quality Control,New Holland Church Furniture,Audience Seating -- New Holland,2022-11-16,,False,True,False,False
T74290.401,Verified Complete (w/Photo),Historical Level 0.5 AE100B>067 - Font,Fill and touchup nail holes on back left side of bench￼,2022-10-05,2022-10-28,Quality Control,New Holland Church Furniture,Audience Seating -- New Holland,2022-11-17,,False,True,False,False
T74290.400,Verified Complete (w/Photo),Historical Level 0.5 AE100B>067 - Font,Fill nail holes on back right panel,2022-10-05,2022-10-28,Quality Control,New Holland Church Furniture,Audience Seating -- New Holland,2022-11-17,,False,True,False,False
T74290.399,Verified Complete (w/Photo),Historical Level 0.5 AE100B>062 - Chapel,Repair and touch up on back left side of bench and fill nail holes,2022-10-05,2022-10-28,Quality Control,New Holland Church Furniture,Audience Seating -- New Holland,2022-11-17,,False,True,False,False
T74290.398,Verified Complete (w/Photo),Historical Level 0.5 AE100B>062 - Chapel,Repair and touch up back left panel,2022-10-05,2022-10-28,Quality Control,New Holland Church Furniture,Audience Seating -- New Holland,2022-11-17,,False,True,False,False
T74290.397,Verified Complete (w/Photo),Historical Level 0.5 AE100B>062 - Chapel,Touch up top left arm rest,2022-10-05,2022-10-28,Quality Control,New Holland Church Furniture,Audience Seating -- New Holland,2022-11-18,,False,True,False,False
T74290.396,Verified Complete (w/Photo),Historical Level 0.5 AE100B>062 - Chapel,Repair and touch up scratches on inside left arm rest,2022-10-05,2022-10-28,Quality Control,New Holland Church Furniture,Audience Seating -- New Holland,2022-11-18,,False,True,False,False
T74290.395,Verified Complete (w/Photo),Historical Level 0.5 AE100B>062 - Chapel,"Repair and touch up on top handrail ",2022-10-05,2022-10-28,Quality Control,New Holland Church Furniture,Audience Seating -- New Holland,2022-11-17,,False,True,False,False
T74290.394,Verified Complete (w/Photo),Historical Level 0.5 AE100B>062 - Chapel,Fill nail holes on back right side,2022-10-05,2022-10-28,Quality Control,New Holland Church Furniture,Audience Seating -- New Holland,2022-11-17,,False,True,False,False
T74290.393,Verified Complete (w/Photo),Historical Level 0.5 AE100B>062 - Chapel,Touch up top of arm rest,2022-10-05,2022-10-28,Quality Control,New Holland Church Furniture,Audience Seating -- New Holland,2022-11-17,,False,True,False,False
T74290.392,Verified Complete (w/Photo),Historical Level 0.5 AE100B>062 - Chapel,Touch up left side panel,2022-10-05,2022-10-28,Quality Control,New Holland Church Furniture,Audience Seating -- New Holland,2022-11-17,,False,True,False,False
T74290.391,Verified Complete (w/Photo),Historical Level 0.5 AE100B>062 - Chapel,Touch up top rail,2022-10-05,2022-10-28,Quality Control,New Holland Church Furniture,Audience Seating -- New Holland,2022-11-17,,False,True,False,False
T74290.390,Verified Complete (w/Photo),Historical Level 0.5 AE100B>062 - Chapel,Replace base cap,2022-10-05,2022-10-28,Quality Control,New Holland Church Furniture,Audience Seating -- New Holland,2022-11-17,,False,True,False,False
T74290.389,Verified Complete (w/Photo),Historical Level 0.5 AE100B>062 - Chapel,Repair and touch up right,2022-10-05,2022-10-28,Quality Control,New Holland Church Furniture,Audience Seating -- New Holland,2022-11-17,,False,True,False,False
T74290.388,Verified Complete (w/Photo),Historical Level 0.5 AE100B>062 - Chapel,Fill nail holes on back left,2022-10-05,2022-10-28,Quality Control,New Holland Church Furniture,Audience Seating -- New Holland,2022-11-17,,False,True,False,False
T74290.387,Verified Complete (w/Photo),Historical Level 0.5 AE100B>062 - Chapel,Fill nail holes on back right,2022-10-05,2022-10-28,Quality Control,New Holland Church Furniture,Audience Seating -- New Holland,2022-11-17,,False,True,False,False
T74290.386,Verified Complete (w/Photo),Historical Level 0.5 AE100B>062 - Chapel,Finish grinding marble base,2022-10-05,2023-01-03,Quality Control,"Global Stone and Tile, LLC",Tile,2023-01-05,,False,True,False,False
T74290.385,Verified Complete (w/Photo),Historical Level 0.5 AE100B>062 - Chapel,Repair and touch up scratches,2022-10-05,2022-10-28,Quality Control,New Holland Church Furniture,Audience Seating -- New Holland,2022-11-18,,False,True,False,False
T74290.384,Opened,Annex Level 1 AE101>126 - Hall,Install switch cover,2022-10-05,2022-10-12,Quality Control,Wilkinson Electric Inc,Electrical,2022-10-05,,True,True,False,False
T74290.383,Opened,Annex Level 1 AE101>125 - Receiving,Install exit sign,2022-10-05,2022-10-12,Quality Control,Wilkinson Electric Inc,Electrical,2022-10-05,,True,True,False,False
T74290.382,Opened,Annex Level 1 AE101,Paint door jamb,2022-10-05,2022-10-12,Quality Control,"Accent Painting and Special Coatings, LLC",Paint,2022-10-05,,True,True,False,False
T74290.381,Opened,Annex Level 1 AE101>123 - Security,Install door hardware,2022-10-05,2022-10-12,Quality Control,Fetzers' Inc.,"Finish Carpentry ",2022-10-05,,True,True,False,False
T74290.380,Verified Complete (w/Photo),Annex Level 1 AE101>123 - Security,Install clean out cover,2022-10-05,2022-10-12,Quality Control,US Mechanical,Plumbing,2023-01-10,,False,True,True,False
T74290.379,Opened,Annex Level 1 AE101>123 - Security,"Install switch cover and thermostat ",2022-10-05,2022-10-12,Quality Control,"Accent Painting and Special Coatings, LLC",Paint,2022-10-05,,True,True,False,False
T74290.378,Opened,Annex Level 1 AE101>123 - Security,Complete baseboard,2022-10-05,2022-10-12,Quality Control,"Westland Construction, Inc.",Westland -- Annex,2022-10-05,,True,True,False,False
T74290.377,Opened,Annex Level 1 AE101>123 - Security,Complete ceiling tile,2022-10-05,2022-10-12,Quality Control,Design West Acoustics,Acoustical Ceilings,2022-10-05,,True,True,False,False
T74290.376,Opened,Annex Level 0AE100>042 - Shop,Need cover plate,2022-10-05,2023-01-03,Quality Control,Wilkinson Electric Inc,Electrical,2022-10-05,,True,True,False,False
T74290.375,Opened,Annex Level 0AE100>042 - Shop,2 - 3” conduit need capped?,2022-10-05,2023-01-03,Quality Control,Wilkinson Electric Inc,Electrical,2022-10-05,,True,True,False,False
T74290.374,Verified Complete (w/Photo),Annex Level 0AE100>042 - Shop,Touch up along top of backsplash,2022-10-05,2022-10-12,Quality Control,"Accent Painting and Special Coatings, LLC",Paint,2022-11-22,,False,True,False,False
T74290.373,Verified Complete (w/Photo),Annex Level 0AE100>042 - Shop,Clean paint off edge cabinet on both ends of cabinets,2022-10-05,2022-10-12,Quality Control,"Accent Painting and Special Coatings, LLC",Paint,2022-11-22,,False,True,False,False
T74290.372,Opened,Annex Level 0AE100>042 - Shop,Install door hardware,2022-10-05,2023-01-03,Quality Control,Fetzers' Inc.,"Finish Carpentry ",2022-10-05,,True,True,False,False
T74290.371,Opened,Annex Level 0AE100>042 - Shop,Repaint doors,2022-10-05,2023-01-03,Quality Control,"Accent Painting and Special Coatings, LLC",Paint,2022-10-05,,True,True,False,False
T74290.370,Opened,Annex Level 0AE100>042 - Shop,Touch up wall,2022-10-05,2023-01-03,Quality Control,"Accent Painting and Special Coatings, LLC",Paint,2022-10-05,,True,True,False,False
T74290.369,Verified Complete (w/Photo),Annex Level 0AE100>044 - Hall,Install exit sign,2022-10-05,2022-10-12,Quality Control,Wilkinson Electric Inc,Electrical,2022-10-31,,False,True,False,False
T74290.368,Opened,Annex Level 0AE100>042 - Shop,Empty box. What is this for? There is one above countertop and one above the wall cabinet,2022-10-05,2023-01-03,Quality Control,Wilkinson Electric Inc,Electrical,2022-10-05,,True,True,False,False
T74290.367,Verified Complete (w/Photo),Annex Level 0AE100>042 - Shop,Remove paint off cabinet door,2022-10-05,2022-10-12,Quality Control,"Accent Painting and Special Coatings, LLC",Paint,2022-11-22,,False,True,False,False
T74290.366,Verified Complete (w/Photo),Annex Level 0AE100>042 - Shop,Remove masking and paint off cabinet and door,2022-10-05,2022-10-12,Quality Control,"Accent Painting and Special Coatings, LLC",Paint,2022-11-22,,False,True,False,False
T74290.365,Verified Complete (w/Photo),Annex Level 0AE100>031 - Laundry Supervisor,Fix ceiling tile throughout room,2022-10-05,2022-10-12,Quality Control,Design West Acoustics,Acoustical Ceilings,2022-10-12,,False,True,True,False
T74290.364,Verified Complete (w/Photo),Annex Level 0AE100>031 - Laundry Supervisor,Door doesn’t close. Needs to be adjusted. complete strike plate,2022-10-05,2022-10-12,Quality Control,Fetzers' Inc.,"Finish Carpentry ",2022-11-04,,False,True,False,False
T74290.363,Verified Complete (w/Photo),Annex Level 0AE100>045 - TFM Office,In question what this box is for?,2022-10-05,2022-10-12,Quality Control,Wilkinson Electric Inc,Electrical,2022-12-21,,False,True,True,False
T74290.362,Verified Complete (w/Photo),Annex Level 0AE100>045 - TFM Office,Install door hardware and hinge,2022-10-05,2022-10-12,Quality Control,Fetzers' Inc.,"Finish Carpentry ",2022-10-18,,False,True,False,False
T74290.360,Opened,Historical Level 4 AE104>411 - Vestibule,Repair damage to doors,2022-10-04,2022-10-11,Quality Control,Fetzers' Inc.,"Finish Carpentry ",2022-10-04,,True,True,False,False
T74290.359,Verified Complete (w/Photo),Historical Level 5 AE105>Level 5 SE Stair Tower,Install sprinkler head covers￼,2022-10-04,2022-10-11,Quality Control,Broken Arrow Construction Corporation,Fire Suppression,2022-11-02,,False,True,False,False
T74290.358,Verified Complete (w/Photo),Historical Level 5 AE105>Level 5 SE Stair Tower,Install sconce light,2022-10-04,2022-10-11,Quality Control,Wilkinson Electric Inc,Electrical,2022-10-13,,False,True,False,False
T74290.357,Verified Complete (w/Photo),Historical Level 5 AE105>Level 5 SE Stair Tower,"Install can lights ",2022-10-04,2022-10-11,Quality Control,Wilkinson Electric Inc,Electrical,2022-10-10,,False,True,False,False
T74290.356,Verified Complete (w/Photo),Historical Level 5 AE105,Touch up around access opening￼,2022-10-04,2022-10-11,Quality Control,Pete King Construction,Metal Stud / Drywall,2023-01-13,,False,True,False,False
T74290.355,Verified Complete (w/Photo),Historical Level 5 AE105>516 - Hallway,Touch up casing￼,2022-10-04,2022-10-11,Quality Control,"Accent Painting and Special Coatings, LLC",Paint,2023-01-13,,False,True,False,False
T74290.354,Verified Complete (w/Photo),Historical Level 5 AE105,Touchup south wall￼,2022-10-04,2022-10-11,Quality Control,"Accent Painting and Special Coatings, LLC",Paint,2023-01-13,,False,True,False,False
T74290.353,Verified Complete (w/Photo),Historical Level 5 AE105,Touchup south wall￼,2022-10-04,2022-10-11,Quality Control,"Accent Painting and Special Coatings, LLC",Paint,2023-01-13,,False,True,False,False
T74290.352,Verified Complete (w/Photo),Historical Level 5 AE105>516 - Hallway,Touchup wall along casing￼,2022-10-04,2022-10-11,Quality Control,"Accent Painting and Special Coatings, LLC",Paint,2023-01-13,,False,True,False,False
T74290.351,Verified Complete (w/Photo),Historical Level 5 AE105>516 - Hallway,Touch up header of portal,2022-10-04,2022-10-11,Quality Control,"Accent Painting and Special Coatings, LLC",Paint,2023-01-13,,False,True,False,False
T74290.350,Verified Complete (w/Photo),Historical Level 5 AE105>516 - Hallway,Close in around can light and fire sprinkler head￼,2022-10-04,2022-10-11,Quality Control,"Accent Painting and Special Coatings, LLC",Paint,2022-11-02,,False,True,False,False
T74290.349,Verified Complete (w/Photo),Historical Level 5 AE105>517 - Waiting,Exit sign box extends past plaster,2022-10-04,2022-10-11,Quality Control,Wilkinson Electric Inc,Electrical,2022-11-02,,False,True,False,False
T74290.348,Verified Complete (w/Photo),Historical Level 5 AE105,Fill nail holes in Transom,2022-10-04,2022-10-11,Quality Control,"Accent Painting and Special Coatings, LLC",Paint,2023-01-13,,False,True,False,False
T74290.347,Opened,Historical Level 5 AE105>515 - Elec.,Close in around all four ceiling lights,2022-10-04,2022-10-11,Quality Control,Pete King Construction,Metal Stud / Drywall,2022-10-04,,True,True,False,False
T74290.346,Verified Complete (w/Photo),Historical Level 5 AE105>514 - Instruction 10,Touchup baseboard in south west corner￼,2022-10-04,2022-10-11,Quality Control,"Accent Painting and Special Coatings, LLC",Paint,2023-01-13,,False,True,False,False
T74290.345,Verified Complete (w/Photo),Historical Level 5 AE105>514 - Instruction 10,Touchup around window￼,2022-10-04,2022-10-11,Quality Control,"Accent Painting and Special Coatings, LLC",Paint,2023-01-13,,False,True,False,False
T74290.344,Verified Complete (w/Photo),Historical Level 5 AE105,Touch up baseboard￼,2022-10-04,2022-10-11,Quality Control,"Accent Painting and Special Coatings, LLC",Paint,2023-01-13,,False,True,False,False
T74290.343,Verified Complete (w/Photo),Historical Level 5 AE105,Fill in nail holes on transom￼,2022-10-04,2022-10-11,Quality Control,"Accent Painting and Special Coatings, LLC",Paint,2023-01-13,,False,True,False,False
T74290.342,Verified Complete (w/Photo),Historical Level 5 AE105>514 - Instruction 10,Touchup around Can light,2022-10-04,2022-10-11,Quality Control,"Accent Painting and Special Coatings, LLC",Paint,2022-11-02,,False,True,False,False
T74290.341,Verified Complete (w/Photo),Historical Level 5 AE105>513 - Instruction 9,Touchup and caulk plinth block￼,2022-10-04,2022-10-11,Quality Control,"Accent Painting and Special Coatings, LLC",Paint,2023-01-13,,False,True,False,False
T74290.340,Verified Complete (w/Photo),Historical Level 5 AE105>513 - Instruction 9,"Cracking paint on ceiling ",2022-10-04,2022-10-11,Quality Control,"Accent Painting and Special Coatings, LLC",Paint,2023-01-13,,False,True,False,False
T74290.339,Verified Complete (w/Photo),Historical Level 5 AE105>513 - Instruction 9,"Cracking paint on ceiling ",2022-10-04,2022-10-11,Quality Control,"Accent Painting and Special Coatings, LLC",Paint,2023-01-13,,False,True,False,False
T74290.338,Opened,Historical Level 5 AE105,Touch up baseboard on west wall￼,2022-10-04,2022-10-11,Quality Control,"Accent Painting and Special Coatings, LLC",Paint,2022-10-04,,True,True,False,False
T74290.337,Verified Complete (w/Photo),Historical Level 5 AE105>513 - Instruction 9,Fill in nail holes in transom,2022-10-04,2022-10-11,Quality Control,"Accent Painting and Special Coatings, LLC",Paint,2023-01-13,,False,True,False,False
T74290.336,Verified Complete (w/Photo),Historical Level 5 AE105>512 - Instruction 8,Caulk around window,2022-10-04,2022-10-11,Quality Control,"Accent Painting and Special Coatings, LLC",Paint,2023-01-13,,False,True,False,False
T74290.335,Verified Complete (w/Photo),Historical Level 5 AE105>512 - Instruction 8,Touch up base board for entire room,2022-10-04,2022-10-11,Quality Control,"Accent Painting and Special Coatings, LLC",Paint,2023-01-13,,False,True,False,False
T74290.334,Verified Complete (w/Photo),Historical Level 5 AE105>512 - Instruction 8,Fill in nail holes in transom,2022-10-04,2022-10-11,Quality Control,"Accent Painting and Special Coatings, LLC",Paint,2023-01-13,,False,True,False,False
T74290.333,Opened,Historical Level 5 AE105>511 - Instruction 7,Touch door casing,2022-10-04,2022-10-11,Quality Control,"Accent Painting and Special Coatings, LLC",Paint,2022-10-04,,True,True,False,False
T74290.332,Verified Complete (w/Photo),Historical Level 5 AE105,Touch up wall and baseboard on west wall,2022-10-04,2022-10-11,Quality Control,"Accent Painting and Special Coatings, LLC",Paint,2023-01-13,,False,True,False,False
T74290.331,Verified Complete (w/Photo),Historical Level 5 AE105>511 - Instruction 7,Caulk around window,2022-10-04,2022-10-11,Quality Control,"Accent Painting and Special Coatings, LLC",Paint,2023-01-13,,False,True,False,False
T74290.330,Verified Complete (w/Photo),Historical Level 5 AE105>511 - Instruction 7,Touch up  baseboard under window,2022-10-04,2022-10-11,Quality Control,"Accent Painting and Special Coatings, LLC",Paint,2023-01-13,,False,True,False,False
T74290.329,Verified Complete (w/Photo),Historical Level 5 AE105>511 - Instruction 7,"Touch up bubbled paint on north wall ",2022-10-04,2022-10-11,Quality Control,"Accent Painting and Special Coatings, LLC",Paint,2023-01-13,,False,True,False,False
T74290.328,Verified Complete (w/Photo),Historical Level 5 AE105>511 - Instruction 7,Touch up baseboard,2022-10-04,2022-10-11,Quality Control,"Accent Painting and Special Coatings, LLC",Paint,2023-01-13,,False,True,False,False
T74290.327,Verified Complete (w/Photo),Historical Level 5 AE105,Fill holes in transom,2022-10-04,2022-10-11,Quality Control,"Accent Painting and Special Coatings, LLC",Paint,2023-01-13,,False,True,False,False
T74290.326,Verified Complete (w/Photo),Historical Level 5 AE105>510 - Instruction 6,Replace scratched can light,2022-10-04,2022-10-11,Quality Control,Wilkinson Electric Inc,Electrical,2023-01-05,,False,True,False,False
T74290.325,Verified Complete (w/Photo),Historical Level 5 AE105>510 - Instruction 6,Repair bubbling paint on north east wall,2022-10-04,2022-10-11,Quality Control,"Accent Painting and Special Coatings, LLC",Paint,2023-01-13,,False,True,False,False
T74290.324,Verified Complete (w/Photo),Historical Level 5 AE105,Fill nail holes in transom,2022-10-04,2022-10-11,Quality Control,"Accent Painting and Special Coatings, LLC",Paint,2023-01-13,,False,True,False,False
T74290.323,Verified Complete (w/Photo),Historical Level 5 AE105,Touch up east wall,2022-10-04,2022-10-11,Quality Control,"Accent Painting and Special Coatings, LLC",Paint,2023-01-13,,False,True,False,False
T74290.322,Verified Complete (w/Photo),Historical Level 5 AE105>509 - Instruction 5,Touch up around sprinkler head,2022-10-04,2022-10-11,Quality Control,"Accent Painting and Special Coatings, LLC",Paint,2022-11-02,,False,True,False,False
T74290.321,Verified Complete (w/Photo),Historical Level 5 AE105>509 - Instruction 5,Touch up base board,2022-10-04,2022-10-11,Quality Control,"Accent Painting and Special Coatings, LLC",Paint,2023-01-13,,False,True,False,False
T74290.320,Opened,Historical Level 5 AE105>509 - Instruction 5,Caulk around each panel on hallway side of door,2022-10-04,2022-10-11,Quality Control,"Accent Painting and Special Coatings, LLC",Paint,2022-10-04,,True,True,False,False
T74290.319,Verified Complete (w/Photo),Historical Level 5 AE105,Fill nail holes on transom,2022-10-04,2022-10-11,Quality Control,"Accent Painting and Special Coatings, LLC",Paint,2023-01-13,,False,True,False,False
T74290.318,Verified Complete (w/Photo),Historical Level 0.5 AE100B>63A - STAIR 8,"Clean paint off handrail brackets ",2022-10-04,2022-10-11,Quality Control,"Accent Painting and Special Coatings, LLC",Paint,2022-10-31,,False,True,False,False
T74290.317,Verified Complete (w/Photo),Historical Level 0.5 AE100B>061 - Anteroom,Install fire sprinkler head cover,2022-10-04,2022-10-11,Quality Control,Broken Arrow Construction Corporation,Fire Suppression,2022-10-31,,False,True,False,False
T74290.316,Opened,Annex Level 1 AE101>126A - Hall,Level sign,2022-10-04,2022-10-11,Quality Control,"Westland Construction, Inc.",Westland -- Annex,2022-10-04,,True,True,False,False
T74290.315,Opened,Annex Level 0AE100>010 - BREAK ROOM,Smooth cove base,2022-10-04,2023-01-03,Quality Control,"Westland Construction, Inc.",Westland -- Annex,2022-10-04,,True,True,False,False
T74290.314,Opened,Annex Level 0AE100>010 - BREAK ROOM,Cabinet touch up  on both base cabinets and wall cabinets and entire bottom edge,2022-10-04,2023-01-03,Quality Control,Fetzers' Inc.,"Finish Carpentry ",2022-10-04,,True,True,False,False
T74290.313,Opened,Annex Level 0AE100>011 - GRAB-N-GO,"Touch up plinth blocks and casing ",2022-10-04,2023-01-03,Quality Control,"Accent Painting and Special Coatings, LLC",Paint,2022-10-04,,True,True,False,False
T74290.312,Verified Complete (w/Photo),Annex Level 0AE100>011 - GRAB-N-GO,Fix ceiling tile in south west corner of ceiling,2022-10-04,2022-10-11,Quality Control,Design West Acoustics,Acoustical Ceilings,2022-10-18,,False,True,False,False
T74290.311,Opened,Annex Level 0AE100>012 - STORAGE,Caulk around door,2022-10-04,2023-01-03,Quality Control,"Accent Painting and Special Coatings, LLC",Paint,2022-10-04,,True,True,False,False
T74290.310,Verified Complete (w/Photo),Annex Level 0AE100>012 - STORAGE,Wall touch up,2022-10-04,2022-10-11,Quality Control,"Accent Painting and Special Coatings, LLC",Paint,2022-10-14,,False,True,False,False
T74290.309,Verified Complete (w/Photo),Annex Level 0AE100>012 - STORAGE,Touch up wall,2022-10-04,2022-10-11,Quality Control,"Accent Painting and Special Coatings, LLC",Paint,2022-10-18,,False,True,False,False
T74290.308,Verified Complete (w/Photo),Historical Level 5 AE105>527 - Instruction 17,Touch up door,2022-10-03,2022-10-10,Quality Control,"Accent Painting and Special Coatings, LLC",Paint,2023-01-13,,False,True,False,False
T74290.307,Verified Complete (w/Photo),Historical Level 5 AE105>527 - Instruction 17,Fill nail holes in transom,2022-10-03,2022-10-10,Quality Control,"Accent Painting and Special Coatings, LLC",Paint,2023-01-13,,False,True,False,False
T74290.306,Verified Complete (w/Photo),Historical Level 5 AE105>526 - Instruction 16,Touch up and caulk around around window,2022-10-03,2022-10-10,Quality Control,"Accent Painting and Special Coatings, LLC",Paint,2023-01-13,,False,True,False,False
T74290.305,Verified Complete (w/Photo),Historical Level 5 AE105,Fill nail holes in transom,2022-10-03,2022-10-10,Quality Control,"Accent Painting and Special Coatings, LLC",Paint,2023-01-13,,False,True,False,False
T74290.304,Verified Complete (w/Photo),Historical Level 5 AE105>526 - Instruction 16,Repair ceiling and touch up,2022-10-03,2022-10-10,Quality Control,"Accent Painting and Special Coatings, LLC",Paint,2023-01-13,,False,True,False,False
T74290.303,Verified Complete (w/Photo),Historical Level 5 AE105>525 - Instruction 15,Touch up wall and base board,2022-10-03,2022-10-10,Quality Control,"Accent Painting and Special Coatings, LLC",Paint,2023-01-13,,False,True,False,False
T74290.302,Verified Complete (w/Photo),Historical Level 5 AE105,Caulk around window,2022-10-03,2022-10-10,Quality Control,"Accent Painting and Special Coatings, LLC",Paint,2023-01-13,,False,True,False,False
T74290.301,Verified Complete (w/Photo),Historical Level 5 AE105,Fill nail holes in transom,2022-10-03,2022-10-10,Quality Control,"Accent Painting and Special Coatings, LLC",Paint,2023-01-13,,False,True,False,False
T74290.300,Verified Complete (w/Photo),Historical Level 5 AE105>525 - Instruction 15,Close in around sprinkler head,2022-10-03,2022-10-10,Quality Control,Pete King Construction,Metal Stud / Drywall,2022-11-02,,False,True,False,False
T74290.299,Opened,Historical Level 5 AE105,Touch up door jamb,2022-10-03,2022-10-10,Quality Control,"Accent Painting and Special Coatings, LLC",Paint,2022-10-03,,True,True,False,False
T74290.298,Verified Complete (w/Photo),Historical Level 5 AE105,Fill nail hole in transom,2022-10-03,2022-10-10,Quality Control,"Accent Painting and Special Coatings, LLC",Paint,2023-01-13,,False,True,False,False
T74290.297,Verified Complete (w/Photo),Historical Level 5 AE105>524 - Instruction 14,Touch up base board,2022-10-03,2022-10-10,Quality Control,"Accent Painting and Special Coatings, LLC",Paint,2023-01-13,,False,True,False,False
T74290.296,Verified Complete (w/Photo),Historical Level 5 AE105>524 - Instruction 14,"Install canopy for chandelier ",2022-10-03,2022-10-10,Quality Control,Wilkinson Electric Inc,Electrical,2022-11-02,,False,True,False,False
